,id,created_at,screen_name,retweet_count,favorite_count,text
140,1262321399353552897,2020-05-18 09:57:29,SolidaridadECA,3,4,The power semi-arid land areas ASALs For addressing food insecuri
153,1255487588808474626,2020-04-29 13:22:21,SolidaridadECA,14,0,How farmers supported bounce back production meet food demand post corona-virus pandemic
705,1278632091786383360,2020-07-02 10:10:21,benodiambo,10,0,ISIOLO sch deaf one stop-shop farm provide grains veges food stuffs using solar power irrigat
714,1277899417140580353,2020-06-30 09:38:57,benodiambo,29,0,As face pandemic ever grateful food producers amp food chain workers
759,1275147539365462016,2020-06-22 19:23:59,benodiambo,38,0,billion people depend food livelihoodsand ongoing loss spec
768,1274191883741409281,2020-06-20 04:06:33,benodiambo,8,0,Finding ways supporting keep producing food remain connected markets essential.Farmers
814,1272833994510524416,2020-06-16 10:10:47,benodiambo,16,0,Let us teach brothers amp sisters grow food sustainably Post Covid impacts maybe higher families
823,1272445087935578113,2020-06-15 08:25:24,benodiambo,13,0,We 'd like give big shout Michael Waiyaki 's community tree food growing spirit u
833,1272181643772600320,2020-06-14 14:58:34,benodiambo,73,0,Youth Agriculture Yes Food security top priority Name Richard Ngonidzashe MawodzekaProvince
861,1271265322188881921,2020-06-12 02:17:26,benodiambo,6,0,The current crisis poses teachable lesson challenge reshape systems Kenya 's food system rural liveli
939,1268552622895779841,2020-06-04 14:38:08,benodiambo,14,0,We healthy Environment healthy.Importance ForestsFoodOxygenRainfallEco BalanceSoil cons
944,1268183322234171393,2020-06-03 14:10:40,benodiambo,19,0,All solutions natureThe food eatThe oxygen breathThe clothes wearThe water drink Our health
1044,1260111586007670784,2020-05-12 07:36:28,benodiambo,13,0,We need energy take produce things eat Animal products account /2 food 's CO2 emis
1097,1250901563020849153,2020-04-16 21:39:07,benodiambo,23,0,Food essential growthWithout predictable weather patterns farmers depend rain fed Agriculture suffer.We
1170,1267872417336168455,2020-06-02 17:35:14,Newzug,0,0,donates M purchasing food communities In bid support vulnera
1244,1263913069140496385,2020-05-22 19:22:12,Newzug,0,1,Donates Food Items Luwero CouncilThe Deputy Chief Civil Military Cooperation CIMIC U
1290,1260248492905312257,2020-05-12 16:40:29,Newzug,9,0,In gt gt Dilemma farmers food prices crash Sell loss lose gt gt Why Europe-style lockdowns
1329,1257533540201312257,2020-05-05 04:52:14,Newzug,0,0,delivers food feed families MukonoCoca-Cola Foundation
1444,1252285640135376897,2020-04-20 17:18:57,Newzug,51,0,Thanks Now know highly political food We ask happened gov't silos ra
1549,1247948508138790912,2020-04-08 18:04:44,Newzug,3772,0,Responsible food distribution social distancing assist lower income households era A great example f
178,1273206213501767680,2020-06-17 10:49:50,KilimoNews,423,0,food eat comes soils yet natural resource disappearing To protect land need Eat
189,1272072516450889733,2020-06-14 07:44:56,KilimoNews,136,0,Food safety shared responsibility We role play ... Ensure safeGrow safeKeep safeEat
198,1270281929804439554,2020-06-09 09:09:47,KilimoNews,1,2,The Kenyan Ministry Agriculture says surplus key staple food end June amid
199,1270018302035853313,2020-06-08 15:42:13,KilimoNews,0,0,Opinion- test food systems results encouraging //
201,1269614427369811973,2020-06-07 12:57:22,KilimoNews,19,0,Today .Every day people world get sick food eat.Food safety K
203,1269542011528450049,2020-06-07 08:09:37,KilimoNews,344,0,Food safety shared responsibility We role play ... Ensure safeGrow safeKeep safeEat
205,1269541431175241729,2020-06-07 08:07:18,KilimoNews,66,0,Safe amp nutritious food sustains us amp keeps us healthy On I want acknowledge everyone workin
211,1269328532263632898,2020-06-06 18:01:19,KilimoNews,13,0,Eat safe buy safe food clean cook thoroughly
217,1268791450717863938,2020-06-05 06:27:09,KilimoNews,63,0,Illegal unreported amp unregulated fishing threatening marine ecosystems source food amp nutrition billions takes
233,1267513996992753666,2020-06-01 17:51:00,KilimoNews,101,0,A cattle farmer Ecuador helping community amp avoiding food waste giving away surplus milk pandemic
280,1266359100377571329,2020-05-29 13:21:52,KilimoNews,46,0,Eating balanced diet variety foods including dairy important get essential nutrients healthy im
284,1266297949295804416,2020-05-29 09:18:52,KilimoNews,20,0,Milk super-food provides all-round nutrition everyone Raise glass nutritious tasty milk boost
309,1263835179824619522,2020-05-22 14:12:42,KilimoNews,280,0,The food eat depends The air breathe depends it.The water drink depends it.The loss biodiversity
320,1262712214160642050,2020-05-19 11:50:26,KilimoNews,20,0,With funding reaching millions people food safety messages amid COVID-
330,1261558849733099521,2020-05-16 07:27:23,KilimoNews,174,0,Plants food eat air breathe Without us Watch find support
349,1257970477391372288,2020-05-06 09:48:28,KilimoNews,7,0,In support efforts address negative impacts donated food amp soap supp
351,1257738696834666496,2020-05-05 18:27:27,KilimoNews,29,0,The number undernourished people food-importing countries increasing The world may face hunger pan
353,1257608317603643392,2020-05-05 09:49:22,KilimoNews,9,0,Could looming amid warned number food-insecure people
355,1257204069892009984,2020-05-04 07:03:02,KilimoNews,3,7,Kenya Agriculture CS says enough food country battles pandemic
361,1255805020798418944,2020-04-30 10:23:43,KilimoNews,0,0,There lot food going waste era due bad roads In Kenya Lari Kiambu
363,1255786962709028864,2020-04-30 09:11:57,KilimoNews,2,0,Prof Ambuko billion tonnes food wasted This food could used feed vulnerable households indiv
364,1255544027304398849,2020-04-29 17:06:37,KilimoNews,3,0,Food security attained people times physical social amp economic access sufficient safe amp nutr
367,1255407615137415170,2020-04-29 08:04:34,KilimoNews,9,16,What need food security face pandemic
378,1252978355479199744,2020-04-22 15:11:33,KilimoNews,18,0,In total released bags kg rice fortified feeds thousands vegetable oil cartons non food
391,1251478904621105153,2020-04-18 11:53:16,KilimoNews,0,1,Africa Union FAO commits safeguard food security crisis
399,1249974714552004613,2020-04-14 08:16:10,KilimoNews,0,1,The food crisis make us think even reduce food costs
404,1248291889859694592,2020-04-09 16:49:13,KilimoNews,5,0,A4 Shifting nutrition-sensitive food systems deliver healthy sustainable diets preserving natural
335,1277923146423820288,2020-06-30 11:13:15,AgriSocietyOfKe,33,0,In distributing seeds amp restoring irrigation systems farmers continue growing food amp get back fee
342,1277682860649054208,2020-06-29 19:18:26,AgriSocietyOfKe,457,0,Without plants would lose food eat means Food securityFarmers livelihoods A healthy e
347,1277578839581962246,2020-06-29 12:25:06,AgriSocietyOfKe,119,0,The Government continue creating enabling environment micro economy like bodaboda mitumba food
363,1270333963517726721,2020-06-09 12:36:33,AgriSocietyOfKe,9,0,helps build resilient communities ensures food supply
368,1269172934914068480,2020-06-06 07:43:02,AgriSocietyOfKe,18,0,IfAfrica build food secure future face climate change investing climate-resilient infrastructures
386,1265269934592008195,2020-05-26 13:13:54,AgriSocietyOfKe,15,0,Nakuru County put measures ensure continued food production amp distribution despite
391,1263804243212996608,2020-05-22 12:09:46,AgriSocietyOfKe,59,0,Biodiversity cornerstone healthy food systems Diversity agriculture makes cropping systems less vulnerable e
410,1252936208415633408,2020-04-22 12:24:05,AgriSocietyOfKe,1,0,Nakuru County unveils relief food programme needy
420,1250341515299180544,2020-04-15 08:33:42,AgriSocietyOfKe,26,0,In time outbreak crisis within crisis thats putting food security livelihoods
2441,1278981065420439554,2020-07-03 09:17:02,WinnieCheche,2,5,Rethinking Bulk Food Shopping Cheche Winnie
2922,1268802201151049730,2020-06-05 07:09:52,WinnieCheche,3,0,If continue path biodiversity loss severe implications humanity including collapse food
3135,1262099591979241480,2020-05-17 19:16:06,WinnieCheche,1,0,So want build eatery park visitors n't place get food refreshments My questi
95,1263700974209830912,2020-05-22 05:19:25,RonoChonginio,1,2,Agriculture n't left behind bearing brunt pandemic several facets food systems
2257,1270978002399236096,2020-06-11 07:15:44,Muhahami,3,0,The Kenya RAPID also working closely county governments provide water irrigation improve food security
2723,1265978154499354626,2020-05-28 12:08:07,Muhahami,324,0,Received donation mattresses food Bobmil Industries Director Malan Shah Isiolos The dona
2787,1264800379029663744,2020-05-25 06:08:03,Muhahami,10,0,`` SEVERAL affected Kikuyu eating relief food branded Ruto Foundation Ichungwah MP distanced '' htt
2788,1264800321001447425,2020-05-25 06:07:50,Muhahami,49,0,Kimani Ichungwa run away mess He distributed food people using CDF vehicles He must take full respo
2789,1264800265775054848,2020-05-25 06:07:36,Muhahami,24,0,On April Government banned uncoordinated food distribution Why ca n't Tanga Tanga comply order ....... peopl
2859,1264081958121996289,2020-05-23 06:33:18,Muhahami,12,0,Staff Weston hotel UNPAID LEAVE reaching crying lack food life getting difficult f
3105,1259064363517960192,2020-05-09 10:15:11,Muhahami,2,0,GoK today disbursed -tonnes assorted dry food support vulnerable families Nairobi 's Mukuru kwa Njenga slum
3111,1259046995500695552,2020-05-09 09:06:10,Muhahami,176,0,This morning I joined Jane Karuku Chairman Kenya COVID-19 FUND distributing tonnes assorted dry foods
178,1274337705900605440,2020-06-20 13:45:59,StateHouseKenya,29,0,Beyond Zero continues food donations cushion vulnerable groups
428,1279053521028026369,2020-07-03 14:04:57,icpac_igad,3,0,The devastating impacts food production continues third wave expected throughout East Afri
460,1277506591156248578,2020-06-29 07:38:00,icpac_igad,31,0,Billions locusts descending East Africa 're threatening food supply
488,1273499272634400768,2020-06-18 06:14:21,icpac_igad,22,0,Day Food Feed Fibre We need sustainable production consumption support
499,1272447594288070659,2020-06-15 08:35:22,icpac_igad,121,0,Food loss means waste resources used production land water energy Producing food consumed l
500,1271338955959607296,2020-06-12 07:10:02,icpac_igad,24,0,Desert Locust situation update10.06.2020New swarms form East AfricaThe unprecedented DL threat food
535,1268521653170065408,2020-06-04 12:35:04,icpac_igad,3,0,Interested We The IGAD Regional Report Food Crises Read report
537,1268500130711379968,2020-06-04 11:09:33,icpac_igad,18,0,Officiated launch Region Focus Report Food Crises key reference policy making strategising amp pr
538,1268483671264243714,2020-06-04 10:04:09,icpac_igad,14,0,Interested Our Regional Report Food Crises Follow launch
540,1268472232965214208,2020-06-04 09:18:42,icpac_igad,2,0,For full details regional Report Food Crises launched together
541,1268470608104472576,2020-06-04 09:12:14,icpac_igad,2,3,PRESS RELEASE Nearly million people already food insecure COVID-19 IGAD region Read
542,1268468314218598402,2020-06-04 09:03:07,icpac_igad,9,0,New Regional director East Africa Michael Dunford joined launch regional report food crise
543,1268467022343651330,2020-06-04 08:57:59,icpac_igad,13,19,PRESS RELEASE Nearly million people already food insecure COVID-19 IGAD region Read
544,1268460524133658624,2020-06-04 08:32:10,icpac_igad,17,0,Before projections indicated M people East Africa would face acute food insecurity requi
547,1268452910825902080,2020-06-04 08:01:55,icpac_igad,0,2,In Uganda situation worse The acutely food-insecure population mainly consisted refug
549,1268452414778155014,2020-06-04 07:59:57,icpac_igad,0,2,In number acutely food-insecure people Crisis worse IPC Phase spiked towards
550,1268452412823613441,2020-06-04 07:59:56,icpac_igad,2,1,worlds eighth worst food crisis terms numbers acutely food-insecure people third
552,1268452407442276352,2020-06-04 07:59:55,icpac_igad,0,1,highest number acutely food-insecure people region fifth highest world
555,1268447313644728321,2020-06-04 07:39:40,icpac_igad,0,0,Very high numbers facing Stressed IPC Phase levels acute food insecurity five IGAD countri
557,1268445476942221312,2020-06-04 07:32:22,icpac_igad,1,3,Do know Phases The Integrated Food Security Phase Classification also known IPC scale
559,1268442971508289538,2020-06-04 07:22:25,icpac_igad,2,1,Levels acute food insecurity IGAD region steadily increasing Continue Thread
561,1268440454439239682,2020-06-04 07:12:25,icpac_igad,14,18,Interested Our Regional Report Food Crises Follow l
595,1265266737404051457,2020-05-26 13:01:12,icpac_igad,9,0,We 're delighted join others new project tackling food water insecurity
756,1256192077601349632,2020-05-01 12:01:44,icpac_igad,2,1,What projected impacts food fodder Locust currently non-crop areas Most crops e
845,1252605567375421441,2020-04-21 14:30:14,icpac_igad,27,0,Number people experiencing acute food insecurity crisis worse reached highest level past four
846,1252605227074818049,2020-04-21 14:28:53,icpac_igad,11,0,Weather extremes pushed another M people acute food insecurity situations If n't tackle
848,1252566195859075072,2020-04-21 11:53:47,icpac_igad,4,0,The Global report Food Crisis Even pandemic million people facing acute fo
849,1252566019727593472,2020-04-21 11:53:05,icpac_igad,9,0,half M people acutely food insecure lived Africa Africa MMiddle East amp
851,1252548857214402560,2020-04-21 10:44:53,icpac_igad,16,0,million people countries territories faced acute food insecurity They required urgent humanitarian
